group_1,group_2,feature,n_group_1,n_group_2,mean_group_1,mean_group_2,median_group_1,median_group_2,mann_whitney_u,p_value,hedges_g,abs_hedges_g,effect_category,direction,within_pair_fdr_q_value,within_pair_significant_fdr
Asian,European,eye_fissure_slant_mean,571,143,4.860997919682044,3.4251770419022325,5.126461017341667,3.592412866472596,52084.0,3.3329926031845666e-07,0.5144446217814281,0.5144446217814281,medium,higher_in_Asian,2.6763095576801442e-05,True
Asian,European,eye_fissure_aspect_r,571,143,0.3389523809852399,0.31043508934825115,0.3541707604313897,0.3296302371805479,46751.0,0.007236566086425448,0.2773181912496694,0.2773181912496694,small,higher_in_Asian,0.028267836275099406,True
Asian,European,eye_fissure_aspect_l,571,143,0.3318510960274454,0.3032776233488448,0.3472081183441097,0.3236818162309637,46910.0,0.005818416763291321,0.29159457273664124,0.29159457273664124,small,higher_in_Asian,0.024924313293823806,True
Asian,European,eye_fissure_aspect_mean,571,143,0.33540173850634264,0.30685635634854797,0.3539172485720145,0.3248280978173319,46890.0,0.005981835190517713,0.2891083114909949,0.2891083114909949,small,higher_in_Asian,0.024924313293823806,True
Asian,European,eye_epicanthus_angle_r,571,143,63.977298596606914,58.00623090893714,65.78660080495564,60.32751652180909,48809.0,0.0002959833527347904,0.36416916302123087,0.36416916302123087,small,higher_in_Asian,0.0039278474475068345,True
Asian,European,eye_epicanthus_angle_l,571,143,60.30783900500874,55.07959163159675,61.86353732132629,58.76236214195692,48472.0,0.0005282534748435412,0.35407836255834174,0.35407836255834174,small,higher_in_Asian,0.005502640362953555,True
Asian,European,eye_epicanthus_angle_mean,571,143,62.142568800807815,56.54291127026695,64.10303313501618,60.29792263304331,48840.0,0.0002803137052566179,0.3697995392953516,0.3697995392953516,small,higher_in_Asian,0.0039278474475068345,True
Asian,European,eye_area_r,571,143,0.008917269440804235,0.007941386674729376,0.0090085433948127,0.0079709542958593,47477.0,0.002570614807275337,0.30353273844320533,0.30353273844320533,small,higher_in_Asian,0.02008292818183857,True
Asian,European,eye_area_l,571,143,0.00890669392361415,0.008027527712797806,0.0090184981022471,0.0082446849628773,47088.0,0.004532008678071778,0.26847502812662677,0.26847502812662677,small,higher_in_Asian,0.02360421186495718,True
Asian,European,eye_area_mean,571,143,0.008911981682209191,0.007984457193763596,0.0089516145102561,0.0080808502123328,47305.0,0.0033148584080550016,0.28928516847304336,0.28928516847304336,small,higher_in_Asian,0.023533570343262512,True
Asian,European,eye_area_asym,571,143,0.09409080909676507,0.13454350652966457,0.0672563621497296,0.0826613198349724,35275.0,0.011847626091383939,-0.34341659121987894,0.34341659121987894,small,higher_in_European,0.039986828416574596,True
Asian,European,eye_fissure_fill_r,571,143,0.2284342679795512,0.20785382101924557,0.2377835900325926,0.2200358773678966,47123.0,0.004311679377365955,0.28915796550953754,0.28915796550953754,small,higher_in_Asian,0.023533570343262512,True
Asian,European,eye_fissure_fill_l,571,143,0.2243436553112153,0.20412872033291574,0.2339569131842853,0.2166262029478863,47176.0,0.0039964864085796185,0.2995406044806998,0.2995406044806998,small,higher_in_Asian,0.023533570343262512,True
Asian,European,eye_fissure_fill_mean,571,143,0.22638896164538327,0.20599127067608064,0.2377569746576531,0.220077965474289,47240.0,0.0036438329555777684,0.3004456512051709,0.3004456512051709,small,higher_in_Asian,0.023533570343262512,True
Asian,European,iris_offset_x_r,571,143,-0.0007827015555519909,-0.01705932730025941,-0.0041507158603479,-0.0121612693413119,46656.0,0.00822510007653291,0.233201841792995,0.233201841792995,small,higher_in_Asian,0.030401673386212153,True
Asian,European,iris_offset_y_r,571,143,-0.057182589841717674,-0.04807802626059159,-0.0590147612098291,-0.0530710566304162,34475.0,0.003985012774779108,-0.327490672189549,0.327490672189549,small,higher_in_European,0.023533570343262512,True
Asian,European,iris_offset_y_l,571,143,-0.054965128888237846,-0.04636870299518514,-0.0579726279541556,-0.0516530628046574,35233.0,0.01122253658834645,-0.2917090692177197,0.2917090692177197,small,higher_in_European,0.03896714093175851,True
Asian,European,gaze_asym_x,571,143,-0.014219716877748192,-0.040532432201276516,-0.0216797783160591,-0.0445474310687099,51020.0,3.815472266306061e-06,0.434863667207043,0.434863667207043,small,higher_in_Asian,0.0001192335083220644,True
Asian,European,nose_to_face_area_ratio,571,143,0.037046628377128,0.035613722629457306,0.0366283266797438,0.0350033732454729,47051.0,0.00477597390846518,0.259749292656052,0.259749292656052,small,higher_in_Asian,0.023879869542325897,True
Asian,European,philtrum_length,571,143,0.2817296740851224,0.30096771568807695,0.2796996723800848,0.2998364853233295,31770.0,4.030775899156936e-05,-0.3920105443189889,0.3920105443189889,small,higher_in_European,0.001007693974789234,True
Asian,European,philtrum_width,571,143,0.30145370808513594,0.2967169741426873,0.2990375407981622,0.2949758450480432,48761.0,0.0003218731133895362,0.30030827099474305,0.30030827099474305,small,higher_in_Asian,0.0039278474475068345,True
Asian,European,upper_vermilion_height,571,143,0.11242840134006278,0.1055102963087167,0.1087512381975985,0.0956398968055187,46927.0,0.00568268768744467,0.18766538813261724,0.18766538813261724,negligible,higher_in_Asian,0.024924313293823806,True
