syndrome_name,feature,n_disease,n_healthy,disease_mean,healthy_mean,disease_median,healthy_median,mean_difference,hedges_g,abs_hedges_g,mann_whitney_u,p_value,global_fdr_q_value,global_significant_fdr,within_disease_fdr_q_value,bootstrap_direction_stability,hedges_g_bootstrap_ci_lower,hedges_g_bootstrap_ci_upper,pds_effect_component,pds_sample_reliability,pds_reliability_component,pds_q_multiplier,pds_normalized,pds_signed,pds_absolute,pds_category,pds_within_disease_percentile
3-Methylglutaconic aciduria,mouth_triangularity,9,1000,0.057853577931095974,0.17089787428614908,0.0478052203669329,0.1632606737885594,-0.11304429635505311,-1.1558455255090394,1.1558455255090394,1305.0,0.00024218518339276702,0.0029738522795193525,True,0.002752104356735989,1.0,-1.425463522688499,-0.8529709980562794,0.5211540115753833,0.20148378124062294,0.8003709453101557,1.0,-0.4171165288967694,-41.71165288967694,41.71165288967694,moderate,92.0
3-Methylglutaconic aciduria,mouth_corner_drop,9,1000,0.03410892524570099,0.1483709581883194,0.0211333906153589,0.13974648162131753,-0.11426203294261841,-1.1544508642891227,1.1544508642891227,1284.0,0.000220308089059694,0.0027670646240915563,True,0.002752104356735989,1.0,-1.419516027465708,-0.8503563786574492,0.5206458924311287,0.20148378124062294,0.8003709453101557,1.0,-0.41670984509695214,-41.67098450969522,41.67098450969522,moderate,91.2
3-Methylglutaconic aciduria,mouth_tenting,9,1000,0.20832180948907564,0.5595484461368959,0.1682097098835431,0.54605831501186,-0.3512266366478203,-1.1539484224612016,1.1539484224612016,1408.0,0.00038225483782438745,0.004264311928599961,True,0.003981821227337369,1.0,-1.4747408786924627,-0.8297647215595862,0.520462746558158,0.20148378124062294,0.8003709453101557,1.0,-0.41656326046147296,-41.6563260461473,41.6563260461473,moderate,90.4
3-Methylglutaconic aciduria,eb_position_mean,9,1000,0.27165763022879785,0.35626492779510327,0.2781360229253333,0.3511348077900591,-0.08460729756630542,-1.1328426594783318,1.1328426594783318,1515.0,0.0006055829999687399,0.006043606974346025,True,0.005406991071149463,1.0,-1.541198086598617,-0.7614438456150827,0.5127262404648447,0.20148378124062294,0.8003709453101557,1.0,-0.41037118576617,-41.037118576617,41.037118576617,moderate,89.60000000000001
3-Methylglutaconic aciduria,eb_position_r,9,1000,0.27310957973678734,0.3545120572065709,0.2839130014911091,0.34891253184659166,-0.08140247746978357,-1.08358161146669,1.08358161146669,1608.0,0.0008929552082749114,0.008150825123457241,True,0.007441293402290929,1.0,-1.5263438658058346,-0.7086432016754352,0.4943423429603125,0.20148378124062294,0.8003709453101557,1.0,-0.3956572483419825,-39.56572483419825,39.56572483419825,weak,88.8
3-Methylglutaconic aciduria,mouth_upper_fit_residual,9,1000,0.007809986940017077,0.013059004896299655,0.0078814934022893,0.012191887602506349,-0.005249017956282578,-1.0095836423534927,1.0095836423534927,1236.0,0.0001770715339033758,0.0023381849432344876,True,0.002752104356735989,1.0,-1.20834911550391,-0.7960598557121711,0.4658773189442856,0.20148378124062294,0.8003709453101557,1.0,-0.37287467016199877,-37.28746701619988,37.28746701619988,weak,88.0
3-Methylglutaconic aciduria,inter_pupillary_distance,9,1000,0.4312562819323437,0.45531156938611694,0.4244221518887425,0.4547212161925265,-0.024055287453773222,-0.9996671938355183,0.9996671938355183,1670.0,0.0011499535738502082,0.009886579218766279,True,0.007985788707293114,1.0,-1.3182305807287242,-0.6956080768328169,0.4619862798702581,0.20148378124062294,0.8003709453101557,1.0,-0.3697603955400806,-36.97603955400806,36.97603955400806,weak,87.2
3-Methylglutaconic aciduria,mouth_opening,9,1000,0.02680308258346932,0.13517764987675285,0.0056878962257725,0.1238371414965083,-0.10837456729328353,-0.8487248910464356,0.8487248910464356,1664.0,0.0011223799439125084,0.009696038156925761,True,0.007985788707293114,1.0,-1.0153585374521874,-0.6760464841788506,0.4005991817650456,0.20148378124062294,0.8003709453101557,1.0,-0.32062794579976445,-32.06279457997645,32.06279457997645,weak,86.4
3-Methylglutaconic aciduria,forehead_taper_ratio,9,1000,0.8339274449032249,0.8413461513852399,0.8345903194878604,0.8415017183068063,-0.007418706482015036,-1.0930339230675836,1.0930339230675836,1756.0,0.0016204541197686324,0.012860746982290734,True,0.010492430240616697,1.0,-1.6047728345433738,-0.5873179299120593,0.49790519693766605,0.20148378124062294,0.8003709453101557,0.8,-0.3188070825182712,-31.880708251827123,31.880708251827123,weak,85.6
3-Methylglutaconic aciduria,eb_arch_mean,9,1000,0.11112960213632937,0.1316948731848392,0.1097273663417502,0.1314444849302622,-0.020565271048509817,-1.0896111993928808,1.0896111993928808,1765.0,0.0016787888384986716,0.013209946736967949,True,0.010492430240616697,1.0,-1.5615314462832892,-0.5904875218549723,0.49661700169508455,0.20148378124062294,0.8003709453101557,0.8,-0.31798225528303203,-31.798225528303202,31.798225528303202,weak,84.8
3-Methylglutaconic aciduria,gaze_asym_x,9,1000,-0.09086230675162968,-0.026893188050606705,-0.0931342517750076,-0.0321989689758685,-0.06396911870102298,-1.0699666954799594,1.0699666954799594,2136.0,0.006615758774566671,0.03653456588854819,True,0.024577030395811956,1.0,-1.747555229287804,-0.391681080881,0.4891811643541615,0.20148378124062294,0.8003709453101557,0.8,-0.31322111275365033,-31.32211127536503,31.32211127536503,weak,84.0
3-Methylglutaconic aciduria,nose_tip_width,9,1000,0.24791369419814765,0.2694305335365661,0.2453622757262817,0.2677532392586023,-0.021516839338418442,-0.9858416674719581,0.9858416674719581,2055.0,0.004974852499586489,0.02964790896365324,True,0.02171058868512947,0.998,-1.4936069776579244,-0.3559453674104917,0.4565315836373722,0.20148378124062294,0.7988709453101557,0.8,-0.29176785422746393,-29.17678542274639,29.17678542274639,weak,83.2
3-Methylglutaconic aciduria,jaw_to_forehead_ratio,9,1000,1.144252397781822,1.0839898093876854,1.1205432459168752,1.0820499752326038,0.06026258839413656,0.9816727000415566,0.9816727000415566,6833.0,0.007362811058079751,0.03953246767429403,True,0.026295753778856252,1.0,0.42242879111556075,1.5573960043842678,0.45487998095670434,0.20148378124062294,0.8003709453101557,0.8,0.2912581762887865,29.125817628878647,29.125817628878647,weak,82.39999999999999
3-Methylglutaconic aciduria,eb_thickness_mean,9,1000,0.013552378151623723,0.0152559541162161,0.0134483738273247,0.0152106626423683,-0.001703575964592377,-0.9759618536437673,0.9759618536437673,2102.0,0.005875387187075244,0.03351983715703184,True,0.02360365282523356,1.0,-1.5182191635169264,-0.42315520572810283,0.4526124508498892,0.20148378124062294,0.8003709453101557,0.8,-0.2898062841166978,-28.98062841166978,28.98062841166978,weak,81.6
