syndrome_name,ala_flare_angle,canthal_to_pupillary_ratio,cheek_area_asym,cheek_area_l,cheek_area_mean,cheek_area_r,chin_height,chin_pointedness_angle,chin_width,columella_hang_below_ala,columella_length,cupid_bow_drop,cupid_bow_peak_asym,eb_arch_asym,eb_arch_l,eb_arch_mean,eb_arch_r,eb_inter_distance,eb_lateral_thickness_asym,eb_lateral_thickness_l,eb_lateral_thickness_mean,eb_lateral_thickness_r,eb_medial_flare_l,eb_medial_flare_mean,eb_medial_flare_r,eb_position_asym,eb_position_l,eb_position_mean,eb_position_r,eb_thickness_asym,eb_thickness_l,eb_thickness_mean,eb_thickness_r,eye_area_asym,eye_area_l,eye_area_mean,eye_area_r,eye_epicanthus_angle_asym,eye_epicanthus_angle_l,eye_epicanthus_angle_mean,eye_epicanthus_angle_r,eye_fissure_aspect_l,eye_fissure_aspect_mean,eye_fissure_aspect_r,eye_fissure_fill_l,eye_fissure_fill_mean,eye_fissure_fill_r,eye_fissure_height_asym,eye_fissure_height_l,eye_fissure_height_mean,eye_fissure_height_r,eye_fissure_length_asym,eye_fissure_length_l,eye_fissure_length_mean,eye_fissure_length_r,eye_fissure_slant_asym,eye_fissure_slant_l,eye_fissure_slant_mean,eye_fissure_slant_r,eye_lower_lid_to_iris_asym,eye_lower_lid_to_iris_l,eye_lower_lid_to_iris_mean,eye_lower_lid_to_iris_r,eye_upper_lid_to_iris_asym,eye_upper_lid_to_iris_l,eye_upper_lid_to_iris_mean,eye_upper_lid_to_iris_r,face_aspect_ratio,face_asymmetry,face_roundness,face_triangularity,face_width_uniformity,forehead_height,forehead_taper_ratio,forehead_width_mid,forehead_width_upper,gaze_asym_norm,gaze_asym_x,gaze_asym_y,hairline_height,inter_canthal_distance,inter_pupillary_distance,iris_offset_x_l,iris_offset_x_r,iris_offset_y_l,iris_offset_y_r,jaw_bigonial_width,jaw_to_forehead_ratio,lip_midline_x_std,lip_outer_to_inner_area,lower_lip_eversion,lower_vermilion_height,malar_bulge_asym,malar_bulge_l,malar_bulge_mean,malar_bulge_r,midface_width,mouth_corner_drop,mouth_opening,mouth_tenting,mouth_triangularity,mouth_upper_curvature_c2,mouth_upper_fit_residual,mouth_width,nasolabial_angle,nose_ala_height_asym,nose_ala_height_l,nose_ala_height_mean,nose_ala_height_r,nose_base_width,nose_bridge_length,nose_bridge_width,nose_length,nose_tip_elevation,nose_tip_midline_dent,nose_tip_to_bridge_ratio,nose_tip_width,nose_to_face_area_ratio,nostril_region_area,outer_canthal_distance,philtrum_length,philtrum_width,upper_lip_eversion,upper_vermilion_height,vermilion_total
MARFANOID-PROGEROID-LIPODYSTROPHY SYNDROME; MFLS,-0.34633281850568437,-0.30967819024855314,-0.0034491435372462063,-0.013966398287228015,0.003377344572546566,0.021697399171204664,-0.4901918580589284,-0.06567943434842395,-0.5641632214845934,0.05148177296829439,-0.28592582258020016,0.2734435679110142,0.0478324980278181,0.009828224428274565,0.034535880940957865,0.03382433452735552,0.020861983134209987,0.02842279595962172,-0.004476086950696617,0.033975219550899764,0.6068614576736985,0.08074143042898987,-0.3483459478823761,-0.3198046879555443,-0.08229664488864866,0.01574817446344331,-0.06419067803484735,-0.06474791194664671,-0.06382878289121213,-0.003689528306027448,0.07505146351207298,0.4800129105454687,0.31453874053792613,0.0005432890810545263,0.4883528359292333,0.4766921284523305,0.4550855874746667,-0.013612117508486135,0.07296446920509912,0.06577549968118966,0.05529468788131856,0.4370700860559269,0.4161546886881641,0.38340018275101734,0.4218030106425543,0.394239786917576,0.28144182867208783,-0.010949832422036714,0.4811250609715567,0.4654025233443666,0.44501052761905713,-0.003384861532656798,0.07372386999661934,0.30267280648100275,0.08245709408060649,0.04497325052502727,0.29859462198035364,0.08047508976456434,0.059520007095306485,-0.036751005003170654,0.0002935035167788454,-0.004785024986309003,-0.011586672593223603,0.00018682785045732948,0.002713456092561736,0.005931277483398785,0.009610689872503986,-0.4997977500400859,-0.006703202787377694,-0.5301981554591295,0.6027572590383394,-0.007841901067890027,0.5569100067329535,0.04244884282937601,0.5269315968526046,0.49022977508012955,0.39573059719600906,-0.4673248151474428,0.057014809465760485,0.5569100067329535,0.013682406538637282,0.4689822401034439,0.029380188600399055,-0.07673068367362028,-0.09194196254044519,-0.0800035500882732,-0.5389945019780644,-0.5641969313854684,-0.021981132385690386,-0.041466798245360384,0.28805970626349897,0.30409620304557283,0.0030966355878354894,-0.025980927396219756,-0.0661452086249861,0.004032055148783647,-0.06076642259180099,0.018426954675844688,0.01884586219953763,0.02533343670237273,0.023324719252760223,0.03953135532281825,0.033345720168799636,-0.06403385758465235,-0.00981216173327201,-0.023601108007706057,0.038283278657665724,0.04272757322045033,0.0469801088755827,-0.2860167864270678,0.2890359628700024,-0.03872079741085924,0.43015290396711997,-0.06109771264352996,0.3831429427019504,-0.4667094303297974,-0.4126642791901009,0.0070246196425221095,0.006561568155893706,0.2734322383994559,-0.08140112654367698,0.010824418117515767,0.016288216689213666,0.0038851668256864725,0.0617389746348944
MARSHALL SYNDROME; MRSHS,0.015842030071338546,-0.02137713816186952,-0.29906695242396797,-0.048426944067221575,-0.06564202554599975,-0.007283061318358766,-0.034363329803657444,0.07809012674618966,-0.044197573475548035,-0.020658233887233875,-0.0054310285712566055,0.4747217121827473,0.0026175907225787654,-0.06531086790405702,-0.0006594977817303444,-9.288359697197114e-05,0.0005101876955096762,0.31783623754085805,-0.25244467139848287,-0.01910226157892843,-0.017739426099355384,0.005332690069874761,-0.27096369612744614,-0.2694606427455152,-0.2449101103277309,-0.03478683702161443,-0.2676071207689433,-0.26388554171792084,-0.079628143994563,-0.0753039410165632,0.013807949494173686,0.04293786594147588,0.04767831260191813,-0.022140742442802838,0.3069367327823646,0.32774944264606454,0.42654634727628804,-0.04704534658810874,0.054530474620760265,0.05600843077060146,0.05424907420852086,0.25008812100404615,0.25906226194208304,0.2599442707760911,0.24880054275671287,0.25550701932770464,0.2521452872984813,-0.010613999511150616,0.28765202702839193,0.3029742228609072,0.39346195333316347,-0.0653339181983312,0.06203280386415108,0.08755546376366688,0.08096274311833819,-0.05419559535253609,0.07712755741253044,0.07736866324547591,0.07112596713093876,-0.03803922944540167,0.015303896893436706,0.011073354115228248,0.005856787881393833,-0.0005368239417103312,-0.004086467225995395,-0.0025877406752473926,-0.000882014659070946,-0.04990243183297071,-0.26892083117503185,-0.018929183047647815,0.06585267406114537,0.06297822572539398,0.4339889968200051,0.04591881564803779,0.07079265497453922,0.07062519021568023,-0.00019375827138254885,0.014416716910081557,0.04328239961764044,0.4339889968200051,0.013974516418557804,0.04403356216586468,-0.01415898635676337,0.0004240603099338631,-0.4041122710354664,-0.3774539048964544,-0.0049813054140577925,-0.04163249766911134,-0.20332080529786373,0.01276022034343061,0.012040642432599275,0.00792199505880299,-0.015663346715646155,-0.031297412747086875,-0.07964596152624154,-0.0007702924772198405,0.019776829033551133,-0.05224472498692695,-0.3155467826262346,-0.04013467561367903,-0.04456533372822002,-0.02013131736576889,-0.027807861106817294,-0.0005044535151471384,0.26701126092986005,-0.057906440821239295,0.09471663575988752,0.0954252344212138,0.0949225307590833,-0.007440332841302567,0.0012820862681141574,0.0711112888732279,0.03733290237840475,0.008435993365239073,0.04320863098583729,-0.0429414631329632,0.007046163353472345,0.0029019900135645953,0.015095354028459202,0.07857662945736434,0.36233207902925235,-0.3059768758344188,0.0032331765878648496,0.0007352972677810341,0.004754510745571497
MARSHALL-SMITH SYNDROME; MRSHSS,0.046468981028394335,-0.00384194515546422,-0.041690388997718396,-0.01929992930003587,-0.026407750032159925,-0.0031087591653526383,-0.4754848052747635,0.013906199491442683,-0.23567931003374715,-0.45146695744047033,0.4049180279103844,0.06276999134314339,0.02703180405098517,-0.1513518525914085,0.33803151069775944,0.3677586019011646,0.3031290730733864,0.3619005291921933,-0.03838910406176726,0.005968993900440265,0.07581003805718985,0.04212884390906068,0.31849818183013784,0.23705657612830955,0.1981721823374858,-0.030980693791828596,0.3107628087531363,0.3392018865181456,0.360447086875391,-0.03867874139700039,0.39856459983313813,0.6026843938715051,0.5096973124773185,-0.0026338686538041663,0.41305599697668915,0.4056543809317818,0.3892264040840901,-0.03645574066911956,0.3656952736560572,0.3306748326532037,0.2232843339819356,0.3145625478854543,0.277836003996308,0.18479362281853012,0.3352000917286183,0.29587115711180595,0.19534867432006145,-0.012225351450161261,0.36861976409580977,0.34592686026981434,0.3196713772461123,-0.014425708641335367,0.2966630160894151,0.3855727395179363,0.3396610758282511,0.0012865029536073373,-0.04484790856822033,-0.04869090763564721,-0.04761243637096492,-0.014962987219530637,-0.007673654045461945,-0.011210873854085817,-0.013661319988447839,0.004621713547991125,0.0162822769721485,0.020809800849666535,0.023998018195427594,-0.21069152531061458,-0.030420785586481904,0.0016117060181039392,0.4136119762362828,0.0037865055021871746,-0.012740095433776827,0.036784136233560985,0.4856213461383997,0.4473969034580469,0.025249089577296935,-0.00983484278632336,0.026154640164326177,-0.012450599277027881,0.4172649898242514,0.48694557561609664,-0.003183024487781807,-0.012520697611431125,0.017470180350178114,0.03018361755524805,-0.4499011158909881,-0.49617588726524975,-0.008900787993096307,-0.036190398552767754,0.5014702071006154,0.526897372745793,-0.029729451625089956,-0.02254604877239474,-0.19024503608376747,0.0018362849315852166,-0.028335257733996536,0.4021689765948453,0.19526850050187977,0.4242849566112754,0.4174844202486743,0.4559316135991393,0.33843099714474145,-0.2951053843221952,0.1925566279225578,-0.028118220523075842,0.4340938922341377,0.45195449490074535,0.46520095458614724,-0.20949012339097012,-0.42459518734299745,0.04855461648642249,-0.03268565376753555,0.4496951240309653,0.0024044568142459278,-0.21378859763711083,-0.023131370712874893,-0.26853430001968853,0.0220502211534913,0.5182746127012772,0.23434633353508583,0.045089699626977994,0.39064545520492305,0.39098097120742903,0.4906086642306824
MEGALENCEPHALY-CAPILLARY MALFORMATION-POLYMICROGYRIA SYNDROME; MCAP,0.23106103207980608,0.017876813219896814,-0.01824854925904009,0.0033589807389242847,0.00851365980320657,0.003512849371691546,-0.046745417485093255,0.2844829858485748,-0.030372909668425364,-0.24691638588756248,0.23873378299382028,0.030909414472104855,0.4043851295635529,-0.01728335319536258,0.013383310320482447,0.015082387464679279,0.011402750619684297,-0.0012194000233943746,-0.018407384121630933,-0.01687270313930531,-0.012783735253347073,0.005977814174037823,0.4065883955227605,0.4327228156370858,0.42290867314593944,-0.003865063485305556,0.002992511835810476,0.0034427048798034887,0.0035021671767079187,-0.02166273825254326,0.017939570880218636,0.046755432934824495,0.043105007633433744,-0.002385071141300273,-0.0007976572236906697,0.001442837418384487,0.004209631726731456,0.0037149507305416596,0.0228921388999587,0.029706100736104774,0.033645388809659366,0.005321916292448097,0.009413445044518392,0.01323348582599908,0.007051133285543008,0.012325484178618593,0.016793872017982377,-0.0007789550639289288,0.0011633505523641334,0.0037418239536220685,0.007055117621356064,-0.0058526555265950506,-0.018014201850711873,-0.01868164686538564,-0.010241746484948142,-0.009990642021683387,-0.24318923279475702,-0.26073493986615676,-0.2562175254562115,-0.024991125778789716,0.000571803956772257,-0.0022081485351649606,-0.00582434689115111,0.00036546965453245595,0.005727944533312446,0.00992221684379031,0.014140334140759703,-0.00935758245126833,-0.007025287964691404,0.042489355250778384,0.010702200259803413,-0.034197358275929526,0.009984494314836402,-0.05652078900215508,-0.005025253742043245,-0.014565212963675975,0.31463154146411393,-0.04794937265260667,0.02134542141740656,0.00962285243662451,0.2276757755684766,0.06274163396202237,0.05027738136042959,0.004628510572340623,-0.2361822576125624,-0.07043679627121582,-0.01976395789807884,-0.00038903220697784983,0.01865770487599079,0.0024870953162935785,0.04174233489364587,0.0447918113002489,-0.013695113970746322,-0.008031633760160996,0.008152456403642105,0.011784044486417672,-0.006701712517274864,0.028558928043507566,0.010205337091572798,0.03858492793384217,0.030889132279835183,0.03818122069387745,0.004598718907617565,-0.01445043191843559,0.011086298926771685,-0.00422244809033792,0.05693970360844761,0.058729028768085265,0.06073784988428867,-0.017437145482810015,-0.25070928972200157,-0.02740504445754017,-0.23377402783955092,0.2238222144173014,0.0006384874286952531,0.01728876408950673,-0.0009181425641485424,-0.24150871632585222,-0.0037505000446636984,0.02019449694356865,0.4061413231807446,-0.018888257561325467,0.01726820761449271,0.02427291105035402,0.03796063616401173
MELNICK-NEEDLES SYNDROME; MNS,-0.061081362418636605,-0.08298623003174328,-0.04901521425569788,-0.021475679487635242,-0.045527190798864164,-0.010851911294058696,0.023291606275623107,0.3909002153748459,-0.3761246648015333,0.04822789711407411,-0.02914093655976705,0.08422071999265915,-0.033676256398799564,-0.037380030435856706,0.04252950857820104,0.046051337760528464,0.035542635937769185,0.02243498560725759,-0.06752650741472566,0.0009448668761041667,0.03700760314887243,0.01889562198587095,-0.10528164604555741,-0.11219896690863869,-0.1072996784828746,-0.03060548733240109,0.002696817602343734,0.002934327281764522,0.0029662425845401706,-0.04558895174967824,0.030397692819662456,0.05584132807651502,0.046191125385476595,-0.042276912048513415,0.03339754598251502,0.038413739851156974,0.04149807251044596,-0.04581090592184972,0.002093268235693037,0.0023255403609190152,0.0024013675961358574,0.02319438238325281,0.022407898161337363,0.020496366075790803,0.017305163501288624,0.016717316155509636,0.014944603026018547,-0.03068209359594707,0.03350981177452985,0.036049679771749735,0.03698466282264293,-0.05750024037639471,0.0430349021238951,0.061285057577571626,0.05621069467113672,-0.03454681673006846,-0.001804322394086078,0.005159770592064409,0.014496612022673884,-0.03075406229298063,0.0054562322739149915,0.0034398159618095584,0.0013202108903187224,-0.0005244248933559324,0.0012963660732256094,0.0024233971629789765,0.00363672403070455,0.006509920176624541,-0.07690937200110808,0.026311440020507924,0.34270815092913653,-0.02031403015356728,0.36989437318678475,0.009957854448303495,0.02397168676412717,0.02205051084728899,0.0792392904399416,-0.08989735154016255,0.016709283369831785,0.36989437318678475,-0.011554733788541676,0.06427035466181254,0.05394945578154983,-0.027667263603424887,-0.0013726395984644693,0.0027892775348588705,-0.050329235226411244,-0.0404892544192995,-0.20186103601126928,0.11076830035870916,-0.053067012701732155,-0.055421855287284744,-0.06276048949080072,-0.0073479271424059635,-0.017345975867968454,0.0017768863258477861,0.036051985880912865,-0.10221247464962586,-0.29011234526462565,-0.09962189823173852,-0.09962457247979796,-0.08499773029938903,-0.07423851688062216,0.002620312305347535,0.06233613066190214,-0.264967316842096,0.0028427024670452904,0.0031164221290209417,0.0034536476457698363,-0.031944095908544405,0.02376884564567988,-0.011534803716807039,0.06587196480758395,-0.01501271391093282,0.06857623488181049,-0.03597380833590972,-0.034535395617918886,0.00237373059911204,-0.03153843107465581,0.03831340332088597,0.02017942195031085,-0.4619042790660828,-0.047710392734723286,-0.05008108766727455,-0.0556086815251557
MENTAL RETARDATION WITH LANGUAGE IMPAIRMENT AND WITH OR WITHOUT AUTISTIC FEATURES,0.015761994212689187,0.002845497270539694,-0.03129389009696799,-0.01686580337419559,-0.07107007336576057,-0.04531749102241156,-0.04183237004804602,0.08175466539594657,-0.06529401932704865,-0.030493357062024887,0.017757143294931516,0.3432639870983311,0.014092136826595283,-0.05732406663996205,0.024353122761782437,0.018073420767031292,0.008587561995106002,0.05135081572689712,-0.06633531946597877,0.026143667393393976,0.05060073948147736,0.0031680605178307794,-0.019841121878247985,-0.00019257746761171547,0.017831988527947804,-0.0010957003300801592,0.010258486067545243,0.005902594981959947,0.0018686942002228912,-0.06654912588248378,0.07765116326929457,0.09390347317470343,0.054193968821958066,-0.054599618180044135,0.0016091428974524364,-0.0002888973472500418,-0.002028011389498248,-0.04498000360537297,-0.0012006866172936885,-0.0006396432665531982,-0.000167892429038764,-0.0040232350905364915,-0.0026259808617452207,-0.0014662967116798235,-0.004544609788886006,-0.0032660152073991787,-0.0018754036452377912,-0.04085157941398207,-0.00032864912900796266,-0.0007855875085286862,-0.001272488391110425,-0.05863080531942617,0.03563311615822375,0.02437753238387594,0.0049285773341598655,0.005521091060105053,-0.012091260801564755,-0.02154564149777097,-0.03836431754217338,-0.04362404156021079,0.03266301873336351,0.030975058048235152,0.026024229556014224,-0.00038600834078824514,-0.015699898794160453,-0.017079262113269076,-0.016958962746830036,-0.055212058980311576,-0.06894031017651453,0.0096252342763685,0.09696925864853133,0.012210719994682156,0.07224948373832338,0.036804321032319356,0.34093828191510306,0.10007487995240047,-0.008115252058363833,-0.03055802411646262,0.02679491952527748,0.07121857661283945,0.0658940995322205,0.07220040112584625,0.012236353026004274,-0.011819965934750109,-0.032140279397552804,-0.024106716837030126,-0.0883081162691787,-0.34517465134175906,-0.05992697409588535,0.045808881995544545,0.07559109639159495,0.07369245135554131,-0.05249401706829476,-0.00716588171870752,-0.07824719783035976,-0.018323982674604087,0.015940831793788027,-0.003428061602596593,-0.06865784760116987,0.005656592924104938,0.00029408226150116104,0.014864419588256093,-0.012234900607129501,-0.025386708197690594,0.0780039108626514,-0.03408857139072551,0.08537767753327874,0.08349052512401177,0.08068637599975755,-0.019972321517678058,-0.02281606602460113,0.07782286510358778,0.023205279330492077,0.04135091188558309,0.06712089141065518,-0.0491358579788472,0.005980241690048592,-0.013750382853415035,0.0024704994492290343,0.05742972959386747,0.06839054766308617,-0.057540501345095536,0.06945749384653238,0.06713448185059721,0.07437964327728842
"MENTAL RETARDATION, AUTOSOMAL DOMINANT 48; MRD48",-0.08374294501948418,-0.04062619942305284,-0.0476024888996281,0.008061822597754318,0.000973852365715435,-0.006833752243238752,-0.05584940879601041,0.00107024400765556,-0.06381348846211111,0.07115457707776364,-0.060079485431216724,0.007444007775435329,-0.043636502881798295,-0.028511373750406348,0.0086482734890708,0.012617372316065033,0.011724152370712993,0.060438619744908696,-0.0080397745372876,-0.0007511226281231826,0.03883060586890707,0.021961886137485478,0.01975753108101027,-0.0028128823425779864,-0.029304788383566566,-0.029949130593011762,-0.019157822797480104,-0.009185749958962703,-0.0017306542824975975,-0.014773252906441018,0.03645154121698939,0.08603995410815436,0.07612607221774881,-0.011534556334936505,0.03451056145813326,0.03969054521704297,0.043076095555695595,0.0069491059681376435,0.02099803177045906,0.019652297580564793,0.017130432533917814,0.03457905194952645,0.03447027146273995,0.032720773492156796,0.03326384585812876,0.03050611791519363,0.02748189496479971,-0.023884129532955652,0.03667527686478656,0.03981596813902211,0.042389685655941305,-0.0023410748859063447,0.013716242108704842,0.034971979450293816,0.039491880214506385,-0.06445112070560388,-0.007974656039940298,-0.0008668487948191051,0.0053608019963291495,-0.01475545416850337,-0.009919346653198467,-0.017572548891072442,-0.023268532756338958,-0.0017072805680942212,0.010118415399851659,0.016473630751312432,0.02197598476128156,-0.05147185555081934,-0.009265617452373167,-0.04008102971116997,0.07161934347010832,-0.01679403364648464,0.04716786260103749,0.002728129879414821,0.05225801227440384,0.04154120543605226,0.05169607445953094,-0.07241689502154668,0.08248569359969457,0.04588427688127069,0.029910774209277714,0.08022741838478978,0.031372112113088726,-0.022977179132335157,-0.0634831992946601,-0.03704432978140985,-0.07012485449774429,-0.06784888232250222,0.026924045982605043,-0.054891396247583074,-0.02710924642319431,-0.019694407331305674,0.006578989312908706,-0.013088476159996889,-0.03582057067949443,0.0015035463841177722,0.0576329219203062,-0.08532982699828066,0.012865841401940022,-0.08889497677316582,-0.0855831322211853,-0.08143041460320234,-0.07171499247419773,0.05446546154375837,0.017006534786126248,-0.04404789588790651,-0.0017861006402782515,-0.0016694533385153195,-0.0014532166578443276,0.029892418024964083,0.06032762705226679,0.011586983407321103,0.022825847395107995,-0.04836884159376313,0.10508473170396918,0.01945645655943031,0.020449033924531644,0.05112521431644867,0.051739004240190026,0.04799259389676092,0.004431444087042122,-0.05567249969859451,-0.08725945550427533,-0.09147434561770651,-0.05558518677179872
"MENTAL RETARDATION, AUTOSOMAL DOMINANT 54; MRD54",-0.021812628171727945,0.05598069778140199,-0.0517774633794657,-0.0440048967142454,-0.00683593131887836,0.03402614455792997,-0.058541841981430635,0.0029562143822927612,-0.4338794806963503,0.0037604585211079423,-0.013873890562349956,0.02862022743690295,0.014205215386736364,-0.02983382490472757,-0.051814779329464836,-0.06509176092226619,-0.05986422456396175,-0.31426187322279203,-0.04380003086520543,-0.033883267289732504,0.026736536828799378,0.053111696159639135,-0.031046335706543804,-0.03385635389568474,-0.03280257764546763,0.03794888456853691,-0.37582271279479346,-0.27836821989346133,-0.24908357686835064,-0.00967741502858718,-0.07193179551983052,-0.03689261546911178,0.01646795545546285,-0.04148065193118181,0.03609313329875027,0.044169661022969375,0.050586085452242614,-0.1884280259695518,0.3234125952149294,0.29295674391376675,0.0774107141986223,0.25062562373860037,0.07182948683646755,0.06319609739949034,0.2666601659198845,0.07452505493943777,0.0625765313146253,-0.02867719022098093,0.05484405452060148,0.05728374754093754,0.05874665499118488,-0.04221576347713237,-0.04989073164126465,-0.027942226185770927,0.0017784433811611799,0.019227516039924383,0.2920552898632773,0.26904315789926914,0.22292913423250993,-0.018329333474313928,0.0013111854624104542,0.0005797286435875467,-8.839740253222014e-05,0.004507850921945701,0.0018294882253689145,0.0017813100091824755,0.0017422622538186107,0.035671015275523736,-0.04416443208649505,0.018549767249622977,0.08816113996531241,-0.022811968321610532,0.5750138922599131,-0.061426000475888184,0.014664008348206255,0.0014665451466402842,0.11967200289447762,0.4392446762127207,0.017771549712279396,0.5750138922599131,-0.06829310601355403,-0.5043275296631198,-0.42090309152012395,0.023898078562165054,-0.2503111491368195,-0.2413325469769602,-0.032126849879083964,-0.015532406527751156,0.008856237825330357,-0.03406586670088981,-0.02910136799025865,-0.01830209798848569,-0.04744882117451862,-0.03757076825532392,0.013389551087432922,0.04428542187713269,-0.003195660282202209,-0.2724765772743693,-0.000519040697229113,-0.08488756831154841,-0.2704957531336254,-0.06365982111657738,-0.1705368532584213,-0.004503596519343472,0.03866008068128958,-0.030515103277851754,-0.06383724141088216,-0.060885614266922836,-0.05631537177110031,-0.06982439596445965,0.011972053333579528,-0.07113260110394408,-0.010692029268676378,-0.030191019760579283,-0.028614765021398987,-0.0591327953396871,-0.07708088941208345,-0.03945847100337096,-0.04017252453106732,-0.06670711456872357,0.07038184752947398,-0.4528186069825313,-0.24562012646726117,-0.06797602758898977,-0.043105668063450744
"MENTAL RETARDATION, AUTOSOMAL DOMINANT 57; MRD57",-0.014693645871030156,0.011699353394392951,-0.3487667911236463,-0.026947582788526138,-0.040539712021679504,-0.006950166772149351,0.000477024129439505,0.3197935783196219,-0.273109985349033,0.014258177352159528,-0.025511838495999105,0.308235164252154,0.01588914595588264,-0.23077194041996485,-0.01694975851748445,-0.01842133402219357,-0.013950646490173014,0.015934477495083754,-0.2738156771700821,-0.028685987259637964,-0.03945196528272483,0.0023629938718161977,-0.04563200997230064,-0.043025256824111464,-0.03650139522377801,-0.02498784250786428,-0.1738204218967944,-0.1625788416932928,-0.14744625879355752,-0.2672038653286084,0.0024337823210605933,0.029611626949203322,0.03802002011046918,-0.02503563667600307,-0.004366202206772908,-0.004491396804794137,-0.004633352330275579,-0.04104144984043883,-0.011945193014615831,-0.01603821395751026,-0.019138221597381412,8.688450883374064e-05,-0.0021978442404472923,-0.004554901634593389,-0.0023268481643388423,-0.005827883493198355,-0.009546444620266699,-0.021212139243166235,-0.0007703273087771866,-0.001469961091379428,-0.0021906287083373,-0.21890632019674078,-0.0024919021686608147,0.0032773626130501356,0.009234150159235881,-0.0398849448342631,0.16092231217965536,0.15145643406722495,0.04001333652128384,-0.1535995922058372,0.06967944094284773,0.055010667205012874,0.026661493246725246,0.0006135840769946471,-0.028503885464731045,-0.01783906345161346,-0.01174734656492255,-0.177671720369377,-0.28448511899348533,0.02286531419987094,0.18278160978326577,-0.010478328298010245,0.4536808046062543,0.020631290286996205,0.004016381124879293,0.007410781988915092,0.3549854370831472,-0.31215154295621667,0.14572257171637978,0.4536808046062543,0.3994083409746543,0.4093885085004892,0.03817781512649573,-0.03167302343910636,-0.2995254526925415,-0.2580560164393945,-0.023130245050093052,-0.016209400710914965,-0.17486533550377645,0.0333493828867082,-0.0070853760570819425,-0.009324948743221758,-0.2347761486964046,-0.023615879465999138,-0.1790523607126452,0.002350905700354201,0.03847098613680347,-0.246671571470954,-0.232092877333744,-0.1760940902446756,-0.18654668888873274,-0.04064000116365155,-0.16388733115553292,-0.00018350638912841824,0.2849679715464271,-0.029452769590643482,0.046676208359143705,0.04809089780578645,0.15661485894507216,0.001159036982824287,0.021802147295230213,0.036066500798147064,0.021251775281878476,-0.011339481700380027,0.3942798035666234,-0.01077785289142954,0.008355289189954996,0.012146819302466876,0.024459516502632284,0.18124018129935746,0.04535783010979667,-0.2987195433895044,-0.03102880955008982,-0.03272916690371697,-0.020761848731830894
"MENTAL RETARDATION, AUTOSOMAL DOMINANT 58; MRD58",-0.004739895856302372,0.00678933596250919,-0.030664155959450073,-0.05040732490637206,-0.008081599603319525,0.040389323383883714,-0.029441397874557833,0.2928872153161383,-0.037728861551612446,0.020581058562249902,-0.0012488346548338392,-0.033286132164018246,-0.05358486047569103,-0.04210745191969943,-0.007757777263823663,-0.032009576474360826,-0.0454826361719697,-0.006597339148556274,-0.009691390199757146,-0.048079753818527596,0.00940890886547132,0.05780330001253373,0.05806389323031734,0.05481667632085679,0.04615845092479397,-0.015890472386516943,0.0023175960126668583,0.009748280979944198,0.01936785095153559,0.000510077570689307,-0.029591409462008417,0.014267253757469098,0.057385589949187576,-0.01179374964246047,-0.049515890362746756,-0.048471905999919775,-0.0461749897153875,-0.037361704470217895,-0.005834027770738912,-0.018299288012326338,-0.02998333712531166,-0.02097164492056373,-0.033648331803432484,-0.04315120891252596,-0.01808532366849501,-0.0329211440576542,-0.04369916596953948,0.00012808792117900174,-0.03983506414282482,-0.04278145965577685,-0.045311979249974266,-0.025723055589026864,-0.07165044982319155,-0.05696697163773756,-0.01562690673170357,-0.009279233968636731,-0.018153484130933012,-0.027437780797552862,-0.032557699315066885,-0.03209166234966394,0.01348215317305101,0.013583342231206292,0.01224326204944434,-7.734972822295027e-05,-0.002840566351941698,-0.003182325026589948,-0.003555231254198584,-0.016204700718920058,-0.022008765738577355,0.056858002180962694,0.02163366976176464,0.01665119148756084,0.05784436028901599,-0.02184535112483735,0.0018757466594188806,-0.0018499131212818597,0.05563466514580989,-0.05141763816935379,0.03691652045774759,0.05817855516038937,0.008609109542843314,0.0023960587946754105,-0.0012899690026046031,-0.04706943683046095,-0.08265512171119038,-0.07618907888239405,0.025812909391536625,0.013213259795783517,0.0038119846778448432,-0.04757543867037668,-0.0419891917284384,-0.04481613220784405,-0.01848041800966907,-0.05735573981412094,-0.029407594674067398,0.04588818065047999,0.3033627060908656,-0.05290759706242745,0.001772269981559893,-0.05290701744596912,-0.05532896455439459,-0.0636199138222614,-0.05687563616923336,0.0926234973940581,0.03725713473719473,-0.02468871559180997,-0.02686995883163394,-0.02365241598692572,-0.020488800601124783,0.05627077612994016,9.453679751520887e-05,-0.016809274595321763,-0.03741443402384534,-0.0048777136101576185,0.049762484892592385,0.08184908539836604,0.046031585189842496,0.004784991860449427,-0.01672066277337534,-0.03907258372581934,0.00010401373859895172,-0.06645774031391097,-0.06757302316597258,-0.06734176420591294,-0.057661623182464664
