review_rank,syndrome,feature,anatomical_region,feature_family,candidate_tier,n_disease,n_healthy,mean_disease,median_disease,mean_healthy,median_healthy,hedges_g,hedges_g_ci_95_low,hedges_g_ci_95_high,global_q,cliffs_delta,rank_biserial,effect_direction_bootstrap_stability,hedges_g_alternative,hedges_g_ci_95_low_alternative,hedges_g_ci_95_high_alternative,alternative_global_q,both_selections_significant,effect_direction_agrees,absolute_change_hedges_g,both_confidence_intervals_exclude_zero,interpretability_flag,editorial_rank_score,literature_status,clinical_interpretation,literature_search_terms
113,NIJMEGEN BREAKAGE SYNDROME; NBS,cupid_bow_drop,philtrum / mouth / lips,cupid_bow_drop,moderate_candidate,10,942,0.0299644472399663,0.0300079776146271,0.0224997328687181,0.0223695233020609,1.408294369997688,0.6810869158952166,2.019719116825157,0.0049792421871801,0.678556263269639,0.6785562632696391,1.0,1.408294369997688,0.6810869158952166,2.019719116825157,0.0049247249369555,True,True,0.0,True,True,12.808294369997688,unreviewed,TBD,TBD
114,Rubinstein-Taybi syndrome,forehead_height,forehead,forehead_height,primary_candidate,24,942,0.2026787778996982,0.2010718035751435,0.1840860182165468,0.1856654674292423,0.94124501204191,0.5558048904823462,1.3164507841417163,0.0013205319716341,0.4919497523000707,0.4919497523000709,1.0,0.9892979080447624,0.5782836778488467,1.3794406023302883,0.0006222006559593,True,True,0.04805289600285234,True,True,12.805139220036207,unreviewed,TBD,TBD
115,Rubinstein-Taybi syndrome,hairline_height,forehead,hairline_height,primary_candidate,24,942,0.2026787778996982,0.2010718035751435,0.1840860182165468,0.1856654674292423,0.94124501204191,0.5723947554622496,1.3799796796233,0.0013205319716341,0.4919497523000707,0.4919497523000709,1.0,0.9892979080447624,0.6205907568162128,1.4248130703126605,0.0006222006559593,True,True,0.04805289600285234,True,True,12.805139220036207,unreviewed,TBD,TBD
116,MOWAT-WILSON SYNDROME; MOWS,inter_pupillary_distance,ocular position / iris / gaze,inter_pupillary_distance,moderate_candidate,15,942,0.4836620528474454,0.4813450184904327,0.4549316656552766,0.4546033363292034,1.190998636724411,0.4939006613249599,1.8578733832436485,0.0068352190781509,0.5392781316348195,0.5392781316348196,1.0,1.190998636724411,0.4939006613249599,1.8578733832436485,0.0067452819850174,True,True,0.0,True,True,12.79099863672441,unreviewed,TBD,TBD
117,NIJMEGEN BREAKAGE SYNDROME; NBS,philtrum_width,philtrum / mouth / lips,philtrum_width,moderate_candidate,10,942,0.2793941201251496,0.279897827384723,0.3008337242395867,0.2986240588266514,-1.3871799690482185,-1.6011773560870064,-1.2011350367009292,8.433674376838263e-05,-0.8898089171974523,-0.8898089171974523,1.0,-1.3871799690482185,-1.6011773560870064,-1.2011350367009292,7.682158838308122e-05,True,True,0.0,True,True,12.78717996904822,unreviewed,TBD,TBD
118,"MANNOSIDOSIS, ALPHA B, LYSOSOMAL; MANSA",nose_ala_height_mean,nose,nose_ala_height,moderate_candidate,14,942,0.0712722617103056,0.0699786957975924,0.0646928255067841,0.0644010786882862,1.2222673645753797,0.4937932267463399,1.9236831150157805,0.0109324738572893,0.5268425841674249,0.5268425841674249,1.0,1.2222673645753797,0.4937932267463399,1.9236831150157805,0.0106347490913823,True,True,0.0,True,True,12.78226736457538,unreviewed,TBD,TBD
119,FBXW7,forehead_height,forehead,forehead_height,moderate_candidate,10,942,0.2113433691550898,0.20864489956731,0.1840860182165468,0.1856654674292423,1.3715488380310348,0.406472347788218,2.237316632145,0.0068352190781509,0.6588110403397027,0.6588110403397027,0.998,1.3715488380310348,0.406472347788218,2.237316632145,0.0067452819850174,True,True,0.0,True,True,12.769548838031035,unreviewed,TBD,TBD
120,FBXW7,hairline_height,forehead,hairline_height,moderate_candidate,10,942,0.2113433691550898,0.20864489956731,0.1840860182165468,0.1856654674292423,1.3715488380310348,0.3660832519062842,2.1862377161941926,0.0068352190781509,0.6588110403397027,0.6588110403397027,0.994,1.3715488380310348,0.3660832519062842,2.1862377161941926,0.0067452819850174,True,True,0.0,True,True,12.765548838031036,unreviewed,TBD,TBD
121,MOWAT-WILSON SYNDROME; MOWS,nose_bridge_width,nose,nose_bridge_width,moderate_candidate,15,942,0.0831236633757305,0.0831432707105597,0.0792330153015402,0.0789639324344417,1.1636465834574408,0.6468349140129602,1.7448565813666266,0.0041304952244911,0.564897381457891,0.564897381457891,1.0,1.1636465834574408,0.6468349140129602,1.7448565813666266,0.0040826516504623,True,True,0.0,True,True,12.76364658345744,unreviewed,TBD,TBD
122,Meier-Gorlin syndrome,chin_width,chin / jaw,chin_width,moderate_candidate,10,942,0.3000481181857487,0.3010383312530417,0.3263222865223431,0.3239064525203807,-1.3605031915406611,-1.7005998311554222,-1.07544459127612,0.0004731195895304,-0.8101910828025478,-0.8101910828025478,1.0,-1.3605031915406611,-1.7005998311554222,-1.07544459127612,0.0004339648648796,True,True,0.0,True,True,12.76050319154066,unreviewed,TBD,TBD
123,NICOLAIDES-BARAITSER SYNDROME; NCBRS,eb_thickness_r,eyebrows,eb_thickness,primary_candidate,24,942,0.017175457688999,0.017261725329418,0.0150932583810383,0.014768934739781,0.8196582917136317,0.4311469796325264,1.2164968101400004,0.004402863409722,0.4460368011323425,0.4460368011323425,1.0,0.8079408207108805,0.4213891961974803,1.2046550925444577,0.0053618685058962,True,True,0.011717471002751223,True,True,12.75622334970813,unreviewed,TBD,TBD
124,Rubinstein-Taybi syndrome,mouth_corner_drop,philtrum / mouth / lips,mouth_corner_drop,primary_candidate,24,942,0.0621751123569232,0.0528298678520864,0.1481841407468349,0.140072573395359,-0.8618204436456097,-1.2902561415537357,-0.4378854331903727,0.0044119558899889,-0.445859872611465,-0.445859872611465,1.0,-0.8971039855202637,-1.3186281012938248,-0.479429586877735,0.0024425450294359,True,True,0.03528354187465399,True,True,12.751253359896301,unreviewed,TBD,TBD
125,Kleefstra syndrome,chin_pointedness_angle,chin / jaw,chin_pointedness_angle,moderate_candidate,13,942,157.98138742027228,158.54668069957964,151.72734318676052,151.8780219730048,1.276244128991623,0.8366942638641328,1.733688766459026,0.000848977550129,0.6864282214600685,0.6864282214600685,1.0,1.2535267748090877,0.8257968950990694,1.731479232412484,0.0008500561485124,True,True,0.0227173541825354,True,True,12.750809420626553,unreviewed,TBD,TBD
126,NIJMEGEN BREAKAGE SYNDROME; NBS,philtrum_length,philtrum / mouth / lips,philtrum_length,moderate_candidate,10,942,0.3503599811158041,0.3390639650311573,0.2848302841731749,0.2838415889614529,1.3464782249293528,0.8860682137385987,1.8334095341436472,0.0033899951812258,0.7010615711252653,0.7010615711252655,1.0,1.3464782249293528,0.8860682137385987,1.8334095341436472,0.0034464951009129,True,True,0.0,True,True,12.746478224929353,unreviewed,TBD,TBD
127,NEURODEVELOPMENTAL DISORDER WITH SEVERE MOTOR IMPAIRMENT AND ABSENT LANGUAGE; NEDMIAL,face_triangularity,global face shape / proportions,face_triangularity,moderate_candidate,11,942,0.599959081787611,0.5987307626259664,0.5543925309280083,0.5577225634872556,1.3510412212644023,0.6315141715346955,2.0416344629024414,0.0130162717875302,0.5809689249179695,0.5809689249179695,1.0,1.377443279423072,0.6668655184611639,2.057632761544671,0.0093411315785163,True,True,0.026402058158669695,True,True,12.738237104947062,unreviewed,TBD,TBD
128,NEURODEVELOPMENTAL DISORDER WITH SEVERE MOTOR IMPAIRMENT AND ABSENT LANGUAGE; NEDMIAL,hairline_height,forehead,hairline_height,moderate_candidate,11,942,0.2116285566449803,0.2087435700505293,0.1840860182165468,0.1856654674292423,1.383679215457013,0.4022678346840168,2.211435803944517,0.0207108154214276,0.5469986489094769,0.5469986489094769,1.0,1.338873417270064,0.4590067206667075,2.1147343185953167,0.0423891292583541,True,True,0.044805798186948964,True,True,12.734067619083115,unreviewed,TBD,TBD
129,NEURODEVELOPMENTAL DISORDER WITH SEVERE MOTOR IMPAIRMENT AND ABSENT LANGUAGE; NEDMIAL,forehead_height,forehead,forehead_height,moderate_candidate,11,942,0.2116285566449803,0.2087435700505293,0.1840860182165468,0.1856654674292423,1.383679215457013,0.435946456020834,2.204934081614913,0.0207108154214276,0.5469986489094769,0.5469986489094769,0.998,1.338873417270064,0.458090348844164,2.1596063936297796,0.0423891292583541,True,True,0.044805798186948964,True,True,12.732067619083114,unreviewed,TBD,TBD
130,Holoprosencephaly,face_width_uniformity,global face shape / proportions,face_width_uniformity,moderate_candidate,11,942,0.7451700860424424,0.7431651409081473,0.7637602809050882,0.7632446171326059,-1.2895109879727678,-2.0509481076144684,-0.5276144809559288,0.0153946824459349,-0.5680370584829183,-0.5680370584829184,1.0,-1.2895109879727678,-2.0509481076144684,-0.5276144809559288,0.0154596389119515,True,True,0.0,True,True,12.729510987972768,unreviewed,TBD,TBD
131,NEURODEVELOPMENTAL DISORDER WITH SEVERE MOTOR IMPAIRMENT AND ABSENT LANGUAGE; NEDMIAL,chin_height,chin / jaw,chin_height,moderate_candidate,11,942,0.1287920061407864,0.1286467453846769,0.176382523906743,0.1763056592284836,-1.3521324796163838,-1.753649569954393,-0.9341122611512696,0.0010895573098839,-0.7311329859100559,-0.7311329859100559,1.0,-1.3206220887710765,-1.6197241510068785,-1.0268321932011826,0.0004737928500259,True,True,0.03151039084530738,True,True,12.729111697925768,unreviewed,TBD,TBD
132,"MANNOSIDOSIS, ALPHA B, LYSOSOMAL; MANSA",nose_ala_height_l,nose,nose_ala_height,moderate_candidate,14,942,0.0711686313336594,0.0695791761965506,0.0647331365055625,0.0645101186649806,1.1654459515513902,0.4688919243582992,1.9350061492676636,0.017556905560509,0.4960570215347285,0.4960570215347286,1.0,1.1654459515513902,0.4688919243582992,1.9350061492676636,0.0175922313262243,True,True,0.0,True,True,12.725445951551391,unreviewed,TBD,TBD
133,Rubinstein-Taybi syndrome,mouth_triangularity,philtrum / mouth / lips,mouth_triangularity,primary_candidate,24,942,0.0892560467574923,0.0786027422203117,0.170683873615553,0.1632606737885594,-0.8252535676252875,-1.199008327915559,-0.4566026890304794,0.0069378939612752,-0.4275477707006369,-0.427547770700637,1.0,-0.8578604903394152,-1.2301463928989265,-0.4620941184550318,0.0040826516504623,True,True,0.032606922714127795,True,True,12.720039722197033,unreviewed,TBD,TBD
134,NICOLAIDES-BARAITSER SYNDROME; NCBRS,philtrum_width,philtrum / mouth / lips,philtrum_width,primary_candidate,24,942,0.2874613429971959,0.2855099180241123,0.3008337242395867,0.2986240588266514,-0.8675039879356212,-1.1227194041429838,-0.6048824568671365,0.0001710760890246,-0.557855626326964,-0.5578556263269638,1.0,-0.8110388500836933,-1.0789988287504246,-0.5643464034310998,0.0006959566005764,True,True,0.05646513785192797,True,True,12.714573712231765,unreviewed,TBD,TBD
135,Rubinstein-Taybi syndrome,cupid_bow_drop,philtrum / mouth / lips,cupid_bow_drop,primary_candidate,24,942,0.027080934400569,0.0282640790526502,0.0224997328687181,0.0223695233020609,0.8672472889258721,0.5024952087093744,1.220284200693191,0.0018151112921417,0.4806263269639065,0.4806263269639066,1.0,0.92432355009497,0.5586159282919414,1.287006870809155,0.0007409702876563,True,True,0.05707626116909792,True,True,12.713094766587677,unreviewed,TBD,TBD
136,Rubinstein-Taybi syndrome,mouth_tenting,philtrum / mouth / lips,mouth_tenting,primary_candidate,24,942,0.3040882244369654,0.2730872268840325,0.5588427460691084,0.5457547151882686,-0.826935678762206,-1.2830936583861232,-0.3742008889975007,0.0091054766929931,-0.4131280962491153,-0.4131280962491154,1.0,-0.8641223817015488,-1.3210008735781948,-0.418447716349324,0.0054394078854352,True,True,0.037186702939342786,True,True,12.712562272883522,unreviewed,TBD,TBD
137,"CONGENITAL HEART DEFECTS, DYSMORPHIC FACIAL FEATURES, AND INTELLECTUAL DEVELOPMENTAL DISORDER; CHDFIDD",cupid_bow_drop,philtrum / mouth / lips,cupid_bow_drop,moderate_candidate,15,942,0.0283410538581376,0.027735708739334,0.0224997328687181,0.0223695233020609,1.103886641905038,0.6774081308011087,1.6216722793004474,0.0041294620350794,0.5653220099079972,0.5653220099079972,1.0,1.103886641905038,0.6774081308011087,1.6216722793004474,0.0040826516504623,True,True,0.0,True,True,12.703886641905038,unreviewed,TBD,TBD
138,WIEDEMANN-STEINER SYNDROME; WDSTS,nose_ala_height_r,nose,nose_ala_height,moderate_candidate,14,942,0.0706184945576726,0.0703727793564586,0.0646525145080057,0.064345092646391,1.1288201297279097,0.6187012653970055,1.6915133574214862,0.0050450390629054,0.5740066727327874,0.5740066727327875,1.0,1.1288201297279097,0.6187012653970055,1.6915133574214862,0.004990191649062,True,True,0.0,True,True,12.68882012972791,unreviewed,TBD,TBD
139,AU-KLINE SYNDROME; AUKS,lower_vermilion_height,philtrum / mouth / lips,lower_vermilion_height,moderate_candidate,11,942,0.2438342144871179,0.2346944257604437,0.1861833039807827,0.1797268633289941,1.238618659804573,0.7281390137614725,1.8306391377921556,0.0052032583751844,0.6438911407064273,0.6438911407064274,1.0,1.238618659804573,0.7281390137614725,1.8306391377921556,0.0052219080467801,True,True,0.0,True,True,12.678618659804572,unreviewed,TBD,TBD
140,"CONGENITAL HEART DEFECTS, DYSMORPHIC FACIAL FEATURES, AND INTELLECTUAL DEVELOPMENTAL DISORDER; CHDFIDD",forehead_height,forehead,forehead_height,moderate_candidate,15,942,0.205376645028895,0.2069704384346882,0.1840860182165468,0.1856654674292423,1.077685389638554,0.5987653196311582,1.5555358918248652,0.0033580272706211,0.5745222929936306,0.5745222929936307,1.0,1.077685389638554,0.5987653196311582,1.5555358918248652,0.0034031347940766,True,True,0.0,True,True,12.677685389638555,unreviewed,TBD,TBD
141,"CONGENITAL HEART DEFECTS, DYSMORPHIC FACIAL FEATURES, AND INTELLECTUAL DEVELOPMENTAL DISORDER; CHDFIDD",hairline_height,forehead,hairline_height,moderate_candidate,15,942,0.205376645028895,0.2069704384346882,0.1840860182165468,0.1856654674292423,1.077685389638554,0.5906648464613082,1.530256374480667,0.0033580272706211,0.5745222929936306,0.5745222929936307,1.0,1.077685389638554,0.5906648464613082,1.530256374480667,0.0034031347940766,True,True,0.0,True,True,12.677685389638555,unreviewed,TBD,TBD
142,CEBALID SYNDROME; CEBALID,inter_canthal_distance,eyes / orbital dimensions,inter_canthal_distance,moderate_candidate,12,942,0.2708583395699032,0.2723939029337967,0.2519552872906554,0.2512061827354069,1.1960277846778014,0.6782322311402874,1.7747474020339342,0.0067200395953032,0.6033262561924982,0.6033262561924981,1.0,1.1960277846778014,0.6782322311402874,1.7747474020339342,0.006674938658422,True,True,0.0,True,True,12.676027784677801,unreviewed,TBD,TBD
143,WIEDEMANN-STEINER SYNDROME; WDSTS,eb_inter_distance,eyebrows,eb_inter_distance,moderate_candidate,14,942,0.2087183888285002,0.2071042172190225,0.1950117598059135,0.1945834924052124,1.1125205350778928,0.6884295990415591,1.5494244413686826,0.0029082349247273,0.602669093114953,0.602669093114953,1.0,1.1125205350778928,0.6884295990415591,1.5494244413686826,0.0028826117095315,True,True,0.0,True,True,12.672520535077894,unreviewed,TBD,TBD
144,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 5; MRD5",jaw_to_forehead_ratio,chin / jaw,jaw_to_forehead_ratio,moderate_candidate,12,942,1.0109381342950297,0.9875958079996972,1.084235035651304,1.0820499752326038,-1.1892095015207482,-1.7027775530228528,-0.6856084662583604,0.0074079406754142,-0.5958952583156405,-0.5958952583156405,1.0,-1.1892095015207482,-1.7027775530228528,-0.6856084662583604,0.0073114551750832,True,True,0.0,True,True,12.669209501520749,unreviewed,TBD,TBD
145,"CONGENITAL HEART DEFECTS, DYSMORPHIC FACIAL FEATURES, AND INTELLECTUAL DEVELOPMENTAL DISORDER; CHDFIDD",malar_bulge_mean,cheeks / malar region,malar_bulge,moderate_candidate,15,942,0.0336156418939801,0.034419518836249,0.0412305950089593,0.0416614638437925,-1.0653790108653642,-1.669047992307391,-0.5193014017522104,0.0165485219850701,-0.4826610049539986,-0.4826610049539985,1.0,-1.0653790108653642,-1.669047992307391,-0.5193014017522104,0.0166844441368981,True,True,0.0,True,True,12.665379010865363,unreviewed,TBD,TBD
146,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, SNIJDERS BLOK TYPE; MRXSSB",cupid_bow_drop,philtrum / mouth / lips,cupid_bow_drop,moderate_candidate,13,942,0.0285498500894961,0.0280774642238996,0.0224997328687181,0.0223695233020609,1.1450024616213108,0.7289761866972637,1.5830704404149736,0.0028092798681783,0.6269802384452066,0.6269802384452066,1.0,1.1450024616213108,0.7289761866972637,1.5830704404149736,0.0027718228032692,True,True,0.0,True,True,12.66500246162131,unreviewed,TBD,TBD
147,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, SNIJDERS BLOK TYPE; MRXSSB",philtrum_width,philtrum / mouth / lips,philtrum_width,moderate_candidate,13,942,0.2832549308692127,0.2832047277652285,0.3008337242395867,0.2986240588266514,-1.1366706725430675,-1.475117454116948,-0.7383627714226928,0.0004555494542819,-0.7135391148130001,-0.7135391148130001,1.0,-1.1366706725430675,-1.475117454116948,-0.7383627714226928,0.0004173215280484,True,True,0.0,True,True,12.656670672543067,unreviewed,TBD,TBD
148,"MANNOSIDOSIS, ALPHA B, LYSOSOMAL; MANSA",forehead_width_mid,forehead,forehead_width_mid,moderate_candidate,14,942,0.9005913288969234,0.9000743214969877,0.8717933457632211,0.8709651266071212,1.081751794340617,0.5354368362666516,1.6256592310829434,0.0095135593223638,0.5359417652411284,0.5359417652411282,1.0,1.081751794340617,0.5354368362666516,1.6256592310829434,0.0092367097124537,True,True,0.0,True,True,12.641751794340617,unreviewed,TBD,TBD
149,NEURODEVELOPMENTAL DISORDER WITH SEVERE MOTOR IMPAIRMENT AND ABSENT LANGUAGE; NEDMIAL,jaw_bigonial_width,chin / jaw,jaw_bigonial_width,moderate_candidate,11,942,0.7592900142130712,0.7496451245502449,0.7939531567265726,0.7939190905288416,-1.3697449181767414,-1.9814520904932704,-0.5952053063614847,0.0031592087326709,-0.6738081451457247,-0.6738081451457247,1.0,-1.4549211327585505,-1.947361957365171,-0.9741970205760032,0.0008500561485124,True,True,0.08517621458180913,True,True,12.639392489013122,unreviewed,TBD,TBD
150,CEBALID SYNDROME; CEBALID,outer_canthal_distance,eyes / orbital dimensions,outer_canthal_distance,moderate_candidate,12,942,0.680809954723767,0.6816407859870734,0.646208071321148,0.6447895676793544,1.1593705458874708,0.6733573152196617,1.6373383528925651,0.0038683597401557,0.6346426043878273,0.6346426043878273,1.0,1.1593705458874708,0.6733573152196617,1.6373383528925651,0.0038840847797498,True,True,0.0,True,True,12.639370545887472,unreviewed,TBD,TBD
151,FBXW7,forehead_width_mid,forehead,forehead_width_mid,moderate_candidate,10,942,0.9046867542534234,0.9103498845364946,0.8717933457632211,0.8709651266071212,1.2344030255535692,0.4005342851238412,2.022857886761223,0.0345525770993414,0.5320594479830149,0.532059447983015,1.0,1.2344030255535692,0.4005342851238412,2.022857886761223,0.0344162134931887,True,True,0.0,True,True,12.634403025553569,unreviewed,TBD,TBD
152,Coffin-Siris syndrome,iris_offset_y_l,ocular position / iris / gaze,iris_offset_y,primary_candidate,43,942,-0.0794324187325119,-0.0770397454966412,-0.0526445182230983,-0.0555630197502648,-0.9146000198555984,-1.116021445892707,-0.6859024631037524,3.933026486537669e-07,-0.5407593936700735,-0.5407593936700736,1.0,-0.9102988009075764,-1.1172133489374176,-0.6936010035487441,9.367849796053912e-07,True,True,0.004301218948021934,True,False,12.625997581959554,unreviewed,TBD,TBD
153,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, SNIJDERS BLOK TYPE; MRXSSB",face_aspect_ratio,global face shape / proportions,face_aspect_ratio,moderate_candidate,13,942,0.8559532805717983,0.8541751990439985,0.9118919075650824,0.9107374094176942,-1.1049298459986625,-1.5449621772960278,-0.6446022490633544,0.0041304952244911,-0.6062387718438674,-0.6062387718438673,1.0,-1.1049298459986625,-1.5449621772960278,-0.6446022490633544,0.0040826516504623,True,True,0.0,True,True,12.624929845998661,unreviewed,TBD,TBD
154,WIEDEMANN-STEINER SYNDROME; WDSTS,nose_ala_height_mean,nose,nose_ala_height,moderate_candidate,14,942,0.0703887646418669,0.0701113069175171,0.0646928255067841,0.0644010786882862,1.0644441680103676,0.5425644017398854,1.6279404068205436,0.0085958130853778,0.5427661510464058,0.5427661510464059,1.0,1.0644441680103676,0.5425644017398854,1.6279404068205436,0.0083772754645631,True,True,0.0,True,True,12.624444168010369,unreviewed,TBD,TBD
155,Hutchinson-Gilford progeria,face_triangularity,global face shape / proportions,face_triangularity,moderate_candidate,14,942,0.5945434670384016,0.5927443136978535,0.5543925309280083,0.5577225634872556,1.1930683834553142,0.611149780253774,1.6856412194951529,0.0020520546373052,0.6191992720655141,0.6191992720655142,1.0,1.2613105976242929,0.8195854231980245,1.652645361992216,0.0008888929780589,True,True,0.06824221416897869,True,True,12.616583955117356,unreviewed,TBD,TBD
156,"MANNOSIDOSIS, ALPHA B, LYSOSOMAL; MANSA",forehead_width_upper,forehead,forehead_width_upper,moderate_candidate,14,942,0.7617677778909915,0.7623070030519852,0.7335674050836118,0.7333062338376494,1.0523559368868034,0.4706193041663726,1.6764000913241823,0.0153946824459349,0.5039429784652715,0.5039429784652714,1.0,1.0523559368868034,0.4706193041663726,1.6764000913241823,0.0154596389119515,True,True,0.0,True,True,12.612355936886804,unreviewed,TBD,TBD
157,AU-KLINE SYNDROME; AUKS,eb_thickness_l,eyebrows,eb_thickness,moderate_candidate,11,942,0.018481342562687,0.0175814939346587,0.0153937928030933,0.01521265454529,1.1707339266571517,0.6478408239178965,1.7226129829432535,0.0050450390629054,0.646400308820691,0.6464003088206909,1.0,1.1707339266571517,0.6478408239178965,1.7226129829432535,0.0049902016817869,True,True,0.0,True,True,12.61073392665715,unreviewed,TBD,TBD
158,"MANNOSIDOSIS, ALPHA B, LYSOSOMAL; MANSA",inter_canthal_distance,eyes / orbital dimensions,inter_canthal_distance,moderate_candidate,14,942,0.2685817279149274,0.2639953457835477,0.2519552872906554,0.2512061827354069,1.0479111716238474,0.4210174020487405,1.6574786448350944,0.0229570400310029,0.4793751895662723,0.4793751895662723,1.0,1.0479111716238474,0.4210174020487405,1.6574786448350944,0.0227909854918998,True,True,0.0,True,True,12.607911171623847,unreviewed,TBD,TBD
159,RAHMAN SYNDROME; RMNS,chin_pointedness_angle,chin / jaw,chin_pointedness_angle,moderate_candidate,11,942,157.48632003852268,157.9915364797117,151.72734318676052,151.8780219730048,1.1676716630126598,0.4409495507427918,1.9807291378636511,0.0329405765654248,0.5118702953097858,0.5118702953097858,1.0,1.1676716630126598,0.4409495507427918,1.9807291378636511,0.0329290824809729,True,True,0.0,True,True,12.60767166301266,unreviewed,TBD,TBD
160,AU-KLINE SYNDROME; AUKS,mouth_triangularity,philtrum / mouth / lips,mouth_triangularity,moderate_candidate,11,942,0.2858339283902205,0.2724304006987202,0.170683873615553,0.1632606737885594,1.1658458851724751,0.4700472539179023,1.866261160141004,0.0199327106650872,0.5500868558193399,0.5500868558193399,1.0,1.1658458851724751,0.4700472539179023,1.866261160141004,0.0199090294754472,True,True,0.0,True,True,12.605845885172474,unreviewed,TBD,TBD
161,WIEDEMANN-STEINER SYNDROME; WDSTS,eb_thickness_mean,eyebrows,eb_thickness,moderate_candidate,14,942,0.0170811544072892,0.0172334498747981,0.0152435255920658,0.0152085555704443,1.047821185892848,0.2884071633623212,1.7319985861631837,0.0311677429185508,0.4587503791325447,0.4587503791325447,0.996,1.047821185892848,0.2884071633623212,1.7319985861631837,0.0309026086651886,True,True,0.0,True,True,12.60382118589285,unreviewed,TBD,TBD
162,MOWAT-WILSON SYNDROME; MOWS,nose_tip_midline_dent,nose,nose_tip_midline_dent,moderate_candidate,15,942,0.0440341666649757,0.0444357335826536,0.0408433944974591,0.0407891897317018,1.003207007087905,0.3571541546074683,1.66440586862157,0.0439758403349374,0.4175513092710545,0.4175513092710545,1.0,1.003207007087905,0.3571541546074683,1.66440586862157,0.0433516671172802,True,True,0.0,True,True,12.603207007087905,unreviewed,TBD,TBD
163,AU-KLINE SYNDROME; AUKS,lower_lip_eversion,philtrum / mouth / lips,lower_lip_eversion,moderate_candidate,11,942,0.1570517234184173,0.145717781250401,0.1195656458365046,0.1155383630698183,1.1618818161645912,0.6795381758248141,1.6295426352802171,0.0082139140877742,0.6157112526539278,0.6157112526539279,1.0,1.1618818161645912,0.6795381758248141,1.6295426352802171,0.0080427908776122,True,True,0.0,True,True,12.60188181616459,unreviewed,TBD,TBD
164,MOWAT-WILSON SYNDROME; MOWS,inter_canthal_distance,eyes / orbital dimensions,inter_canthal_distance,moderate_candidate,15,942,0.2678279171573395,0.267266238931536,0.2519552872906554,0.2512061827354069,1.0014511577288634,0.4114434854612744,1.6266496860409498,0.0128201900273823,0.4995046001415428,0.4995046001415428,1.0,1.0014511577288634,0.4114434854612744,1.6266496860409498,0.0127508316052826,True,True,0.0,True,True,12.601451157728864,unreviewed,TBD,TBD
165,CLARK-BARAITSER SYNDROME; CLABARS,philtrum_width,philtrum / mouth / lips,philtrum_width,moderate_candidate,13,942,0.2841007555966675,0.2858820978106693,0.3008337242395867,0.2986240588266514,-1.0796543465417885,-1.5646189597166835,-0.6330576931414699,0.0053807751415499,-0.5913767760901519,-0.5913767760901518,1.0,-1.0796543465417885,-1.5646189597166835,-0.6330576931414699,0.0053618685058962,True,True,0.0,True,True,12.599654346541788,unreviewed,TBD,TBD
166,"MANNOSIDOSIS, ALPHA B, LYSOSOMAL; MANSA",eye_fissure_length_mean,eyes / orbital dimensions,eye_fissure_length,moderate_candidate,14,942,0.2112950961384309,0.2122864957718516,0.1980201839698835,0.1977349209832613,1.038589409284777,0.5613264004512242,1.5449117735756055,0.0085935332961194,0.5430694570821959,0.5430694570821959,1.0,1.038589409284777,0.5613264004512242,1.5449117735756055,0.0083636116213729,True,True,0.0,True,True,12.598589409284777,unreviewed,TBD,TBD
167,NIJMEGEN BREAKAGE SYNDROME; NBS,chin_width,chin / jaw,chin_width,moderate_candidate,10,942,0.3032009964796353,0.3016664496310102,0.3263222865223431,0.3239064525203807,-1.1971297416412834,-1.5339645025603057,-0.8611617768126115,0.0023930849369146,-0.7222929936305732,-0.7222929936305733,1.0,-1.1971297416412834,-1.5339645025603057,-0.8611617768126115,0.0023820058399844,True,True,0.0,True,True,12.597129741641284,unreviewed,TBD,TBD
168,FLOATING-HARBOR SYNDROME; FLHS,chin_width,chin / jaw,chin_width,moderate_candidate,15,942,0.305415771594221,0.3081087494508222,0.3263222865223431,0.3239064525203807,-1.0823745973693912,-1.4827126345028967,-0.7537180713067619,0.0013880933852428,-0.6168435951875443,-0.6168435951875442,1.0,-1.1256167912708492,-1.608076169376481,-0.7765578933424394,0.0013223415933103,True,True,0.043242193901458004,True,True,12.595890209566475,unreviewed,TBD,TBD
169,Kleefstra syndrome,nose_tip_midline_dent,nose,nose_tip_midline_dent,moderate_candidate,13,942,0.0373826538667434,0.0373293509324916,0.0408433944974591,0.0407891897317018,-1.0937596676506571,-1.6716042529936506,-0.4983537985497169,0.0127279227786246,-0.5365017148456639,-0.5365017148456639,1.0,-1.1028097465040292,-1.6844693110397588,-0.5200955598389343,0.0116280428109344,True,True,0.009050078853372057,True,True,12.595659509943912,unreviewed,TBD,TBD
170,AU-KLINE SYNDROME; AUKS,vermilion_total,philtrum / mouth / lips,vermilion_total,moderate_candidate,11,942,0.3881825740266065,0.3735083435679486,0.2972273166996332,0.2866296663218818,1.1508563032402643,0.5908097733601823,1.6758234610411424,0.0085935332961194,0.6120440069484655,0.6120440069484656,1.0,1.1508563032402643,0.5908097733601823,1.6758234610411424,0.0083286737286093,True,True,0.0,True,True,12.590856303240264,unreviewed,TBD,TBD
